id,name,product_name,product_link,product_image,price,size,drug_id,test_certificate,endotoxin_report,sterility_report,cloudinary_product_image,cloudinary_test_certificate,cloudinary_endotoxin_report,cloudinary_sterility_report,in_supabase
253,Eros Peptides,Semaglutide 5MG,https://erospeptides.com/product/semaglutide-5mg/,downloaded_images/Semaglutide_5MG.jpg,$31.99,5MG,87,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994641/c4rgifjqymaenmazyf1p.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
254,Eros Peptides,TB-500 10MG,https://erospeptides.com/product/tb-500-10mg/,downloaded_images/TB-500_10MG.jpg,$51.99,10MG,88,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994644/hfnogqewyxgaxxr5o5ji.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
255,Eros Peptides,TB-500 5MG,https://erospeptides.com/product/tb-500-5mg/,downloaded_images/TB-500_5MG.jpg,$27.99,5MG,88,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994646/xdrm7wlllza7v4bupm96.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
256,Eros Peptides,Tesamorelin 10MG,https://erospeptides.com/product/tesamorelin-10mg/,downloaded_images/Tesamorelin_10MG.jpg,$55.99,10MG,19,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994649/nqhmr1ma160gkroc24bk.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
257,Eros Peptides,Tesamorelin 5MG,https://erospeptides.com/product/tesamorelin-5mg/,downloaded_images/Tesamorelin_5MG.jpg,$31.99,5MG,19,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994651/lezmgr3dufguz55tztl9.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
258,Eros Peptides,Tesofensine 500mcg x 100 Tablets,https://erospeptides.com/product/tesofensine500mcg/,downloaded_images/Tesofensine_500mcg_x_100_Tablets.jpg,$79.99,500MCG,9,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994653/jb2qjoyvtkrvs0komme9.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
259,Eros Peptides,Tesofensine 500mcg x 60 Tablets,https://erospeptides.com/product/tesofensine-500mcg-x-60-tablets/,downloaded_images/Tesofensine_500mcg_x_60_Tablets.jpg,$47.99,500MCG,9,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994656/odybukoyxqkeia1gdfny.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
260,Eros Peptides,Tirz 10MG,https://erospeptides.com/product/t-z-gip-glp-1-10mg/,downloaded_images/Tirz_10MG.jpg,$51.99,10MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994659/f5czgarronqfliwzgray.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
261,Eros Peptides,Tirz 15MG,https://erospeptides.com/product/t-z-gip-glp-1-15mg/,downloaded_images/Tirz_15MG.jpg,$79.99,15MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994663/dkyffr9j0ckauibth62w.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
262,Eros Peptides,Tirz 20MG,https://erospeptides.com/product/tirz-20mg/,downloaded_images/Tirz_20MG.jpg,$100.79,20MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994665/yfftl5d5qlljq4xand6x.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
263,Eros Peptides,Tirz 30MG,https://erospeptides.com/product/t-z-gip-glp-1-30mg/,downloaded_images/Tirz_30MG.jpg,$119.99,30MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994667/cwd5lx0oyaqvzsydbkzm.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
264,Eros Peptides,Tirz 40MG,https://erospeptides.com/product/tirz-40mg/,downloaded_images/Tirz_40MG.jpg,$139.99,40MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994669/kpavrc1qkxbkzwm4xhlq.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
265,Eros Peptides,Tirz 50MG,https://erospeptides.com/product/tirz-50mg/,downloaded_images/Tirz_50MG.jpg,$159.99,50MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994671/yw82e7sqrwpcznmgfudz.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
266,Eros Peptides,Tirz 5MG,https://erospeptides.com/product/t-z-gip-glp-1-5mg/,downloaded_images/Tirz_5MG.jpg,$34.99,5MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994673/fjt28hcnvfufx6z3i37o.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
267,Eros Peptides,Tirz 60MG,https://erospeptides.com/product/tirz-60mg/,downloaded_images/Tirz_60MG.jpg,$180.00,60MG,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994676/xiimsytancp82ou95uq2.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
268,Alimo Peptides,Tirzepatide | (GIP/GLP-1 Dual Agonist)1kit=10vials,https://alimopeptide.com/product/tirzepatide-gip-glp-1-dual-agonist-1kit10vials/,downloaded_images/Tirzepatide_|_(GIP_GLP-1_Dual_Agonist)1kit=10vials.jpg,$170.00,10mg,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994677/euik639nmvmqso7bzqgo.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
269,Alimo Peptides,Tirzepatide | (GIP/GLP-1 Dual Agonist)1kit=10vials,https://alimopeptide.com/product/tirzepatide-gip-glp-1-dual-agonist-1kit10vials/,downloaded_images/Tirzepatide_|_(GIP_GLP-1_Dual_Agonist)1kit=10vials.jpg,$210.00,15mg,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994677/euik639nmvmqso7bzqgo.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
270,Alimo Peptides,Tirzepatide | (GIP/GLP-1 Dual Agonist)1kit=10vials,https://alimopeptide.com/product/tirzepatide-gip-glp-1-dual-agonist-1kit10vials/,downloaded_images/Tirzepatide_|_(GIP_GLP-1_Dual_Agonist)1kit=10vials.jpg,$360.00,30mg,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994677/euik639nmvmqso7bzqgo.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
271,Alimo Peptides,Tirzepatide | (GIP/GLP-1 Dual Agonist)1kit=10vials,https://alimopeptide.com/product/tirzepatide-gip-glp-1-dual-agonist-1kit10vials/,downloaded_images/Tirzepatide_|_(GIP_GLP-1_Dual_Agonist)1kit=10vials.jpg,$650.00,60mg,89,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994677/euik639nmvmqso7bzqgo.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
272,Alimo Peptides,Retatrutide 15mg 10vials,https://alimopeptide.com/product/retatrutide-15mg-10vials/,downloaded_images/Retatrutide_15mg_10vials.jpg,$290.00,10mg,86,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994678/vzyb8uajvomkhlpdeznc.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
273,Alimo Peptides,Retatrutide 15mg 10vials,https://alimopeptide.com/product/retatrutide-15mg-10vials/,downloaded_images/Retatrutide_15mg_10vials.jpg,$390.00,15mg,86,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994678/vzyb8uajvomkhlpdeznc.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
274,Alimo Peptides,Cagrilintide 5 mg ×10vials,https://alimopeptide.com/product/cagrilintide-5-mg-x10vials/,downloaded_images/Cagrilintide_5_mg_×10vials.jpg,$360.00,10mg,79,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994679/qyxbag1r1kwzkayy94yg.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
275,Alimo Peptides,Cagrilintide 5 mg ×10vials,https://alimopeptide.com/product/cagrilintide-5-mg-x10vials/,downloaded_images/Cagrilintide_5_mg_×10vials.jpg,$260.00,5mg,79,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994679/qyxbag1r1kwzkayy94yg.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
276,Alimo Peptides,Semaglutide | (GLP-1 Analogue) 1kit=10vials,https://alimopeptide.com/product/semaglutide-glp-1-analogue-1kit10vials/,downloaded_images/Semaglutide_|_(GLP-1_Analogue)_1kit=10vials.jpg,$260.00,15mg,87,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994680/gsfpbkucjbmfvwrtkonx.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
277,Alimo Peptides,Semaglutide | (GLP-1 Analogue) 1kit=10vials,https://alimopeptide.com/product/semaglutide-glp-1-analogue-1kit10vials/,downloaded_images/Semaglutide_|_(GLP-1_Analogue)_1kit=10vials.jpg,$310.00,20mg,87,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994680/gsfpbkucjbmfvwrtkonx.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
278,Alimo Peptides,BPC-157 | TB-500 (Blend) 1kit=10vials,https://alimopeptide.com/product/bpc-157-1kit10vials/,downloaded_images/BPC-157_|_TB-500_(Blend)_1kit=10vials.jpg,$300.00,10mg,5,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994681/ka6urlpbhmwg8pnolh4v.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
279,Alimo Peptides,BPC-157 | TB-500 (Blend) 1kit=10vials,https://alimopeptide.com/product/bpc-157-1kit10vials/,downloaded_images/BPC-157_|_TB-500_(Blend)_1kit=10vials.jpg,$200.00.,5mg5mg,5,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994681/ka6urlpbhmwg8pnolh4v.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
280,Alimo Peptides,NAD+ 1000mg ×10vials,https://alimopeptide.com/product/nad-1g-x10vials/,downloaded_images/NAD+_1000mg_×10vials.jpg,$290.00,1000mg,54,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994682/tqpief4afcp8fjldzzzg.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
281,Alimo Peptides,NAD+ 1000mg ×10vials,https://alimopeptide.com/product/nad-1g-x10vials/,downloaded_images/NAD+_1000mg_×10vials.jpg,$210.00,500mg,54,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994682/tqpief4afcp8fjldzzzg.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
282,Alimo Peptides,TB-500 (Thymosin Beta-4) 10 mg (43 aa) 10vials,https://alimopeptide.com/product/tb-500-thymosin-beta-4-10-mg-43-aa-10vials/,downloaded_images/TB-500_(Thymosin_Beta-4)_10_mg_(43_aa)_10vials.jpg,$280.00,10mg,88,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994683/oxg7kjgjrl9hgsigygd8.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
283,Alimo Peptides,TB-500 (Thymosin Beta-4) 10 mg (43 aa) 10vials,https://alimopeptide.com/product/tb-500-thymosin-beta-4-10-mg-43-aa-10vials/,downloaded_images/TB-500_(Thymosin_Beta-4)_10_mg_(43_aa)_10vials.jpg,$120.00,5mg,88,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994683/oxg7kjgjrl9hgsigygd8.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
284,Alimo Peptides,BPC-157 10vials,https://alimopeptide.com/product/bpc-157-10vials/,downloaded_images/BPC-157_10vials.jpg,$150.00,10mg,5,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994684/h78rhttjnadcp2at6qxk.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
285,Alimo Peptides,BPC-157 10vials,https://alimopeptide.com/product/bpc-157-10vials/,downloaded_images/BPC-157_10vials.jpg,$88.00,5mg,5,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994684/h78rhttjnadcp2at6qxk.png,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
